5495,008002,0,电气自控设备,
5496,008002,0,电工产品,
5497,008002,0,照明器具,
5498,008002,0,其他电器机械,
5499,008002,0,航空航天与国防,
5500,008002,0,航空设备,
5501,008002,0,航天设备,
5502,008002,0,国防用品,
5503,008002,0,仪器仪表,
5504,008002,0,通用仪器仪表,
5505,008002,0,专用仪器仪表,
5506,008002,0,计量器具,
5507,008002,0,钟表制造,
5508,008002,0,其他仪器制造,
5509,008002,0,专用设备,
5510,008002,0,纺织服装设备,
5511,008002,0,工程机械设备,
5512,008002,0,农业专用设备,
5513,008002,0,冶金矿采设备,
5514,008002,0,印刷包装设备,
5515,008002,0,重型机械设备,
5516,008002,0,制冷空调设备,
5517,008002,0,交通运输设备,
5518,008002,0,其他专业设备,
5519,008002,0,其他工业用品,
5520,008002,0,其他工业制品,
5521,008002,0,食品饮料,
5522,008002,0,日用化工品,
5523,008002,0,肉禽蛋鱼,
5524,008002,0,乳产品,
5525,008002,0,酒类,
5526,008002,0,制糖,
5527,008002,0,软饮料,
5528,008002,0,其他食品制造,
5529,008002,0,农产品服务,
5530,008002,0,纺织服饰,
5531,008002,0,纺织制品,
5532,008002,0,服饰产品,
5533,008002,0,其他纺织产品,
5534,008002,0,家居用品,
5535,008002,0,家庭用具,
5536,008001,0,石油加工及炼焦业,
5537,008001,0,石油制品业,
5538,008001,0,化学原料及化学制品制,
5539,008001,0,化学农药制造业,
5540,008001,0,专用化学产品制造业,
5541,008001,0,化学纤维制造业,
5542,008001,0,渔具及渔具材料制造业,
5543,008001,0,矿物纤维及其制品业,
5544,008001,0,黑色金属冶炼及压延加,
5545,008001,0,铁合金冶炼业,
5546,008001,0,轻有色金属冶炼业,
5547,008001,0,稀有稀土金属冶炼业,
5548,008001,0,金属制品业,
5549,008001,0,铸铁管制造业,
5550,008001,0,集装箱和金属包装物品,
5551,008001,0,金属表面处理及热处理,
5552,008001,0,机械、设备、仪表,
5553,008001,0,金属加工机械制造业,
5554,008001,0,轴承、阀门制造业,
5555,008001,0,专用设备制造业,
5556,008001,0,冶金、矿山、机电工业,
5557,008001,0,其他专用设备制造业,
5558,008001,0,铁路运输设备制造业,
5559,008001,0,电车制造业,
5560,008001,0,航空航天器制造业,
5561,008001,0,电器机械及器材制造业,
5562,008001,0,力车胎制造业,
5563,008001,0,橡胶零件制造业,
5564,008001,0,日用橡胶制造业,
5565,008001,0,塑料制造业,
5566,008001,0,塑料板、管、棒材制造,
5567,008001,0,塑料零件制造业,
5568,008001,0,塑料包装箱及容器制造,
5569,008001,0,雷达制造业,
5570,008001,0,通信设备修理业,
5571,008001,0,计算机相关设备制造业,
5572,008001,0,电信服务业,
5573,008001,0,木材加工及竹、藤、棕,
5574,008001,0,沿海运输业,
5575,008001,0,其他水上运输业,
5576,008001,0,通用航空业,
5577,008001,0,水运辅助业,
5578,008001,0,机场及航空运输辅助业,
5579,008001,0,其他交通运输业,
5580,008001,0,通信及相关设备制造业,
5581,008001,0,食品、饮料、烟草和家,
5582,008001,0,绵、麻、土畜产品批发,
5583,008003,0,通信运营Ⅱ,
5584,008003,0,网络服务,
5585,008003,0,计算机设备Ⅱ,
5586,008003,0,通信设备,
5587,008003,0,化学制药,
5588,008003,0,生物制品Ⅱ,
5589,008003,0,医疗服务Ⅱ,
5590,008003,0,医疗器械Ⅱ,
5591,008003,0,医药商业Ⅱ,
5592,008003,0,中药Ⅱ,
5593,008003,0,金属新材料Ⅱ,
5594,008003,0,有色金属冶炼Ⅱ,
5595,008003,0,综合Ⅱ,
5596,008003,0,焦炭加工,
5597,008003,0,煤炭开采Ⅲ,
5598,008003,0,其他采掘Ⅲ,
5599,008003,0,石油开采Ⅲ,
5600,008003,0,餐饮Ⅲ,
5601,008003,0,人工景点,
5602,008003,0,自然景点,
5603,008003,0,酒店Ⅲ,
5604,008003,0,旅游综合Ⅲ,
5605,008003,0,半导体材料,
5606,008003,0,分立器件,
5607,008003,0,集成电路,
5608,008003,0,其他电子器件Ⅲ,
5609,008003,0,显示器件Ⅲ,
5610,008003,0,元件Ⅲ,
5611,008003,0,房地产开发Ⅲ,
5612,008003,0,园区开发Ⅲ,
5613,008003,0,毛纺,
5614,008003,0,棉纺,
5615,008003,0,丝绸,
5616,008003,0,印染,
5617,008003,0,服装Ⅲ,
5618,008003,0,火电,
5619,008003,0,燃机发电,
5620,008003,0,热电,
5621,008003,0,水电,
5622,008003,0,环保Ⅲ,
5623,008003,0,燃气Ⅲ,
5624,008003,0,水务Ⅲ,
5625,008003,0,普钢,
5626,008003,0,特钢,
5627,008003,0,金属制品Ⅲ,
5628,008003,0,化工新材料Ⅲ,
5629,008003,0,涤纶,
5630,008003,0,其他纤维,
5631,008003,0,维纶,
5632,008002,0,专业银行,
5633,008002,0,其他银行,
5634,008002,0,证券期货,
5635,008002,0,证券,
5636,008002,0,期货,
5637,008002,0,基金信托,
5638,008002,0,基金,
5639,008002,0,信托,
5640,008002,0,保险,
5641,008002,0,综合保险,
5642,008002,0,再保险,
5643,008002,0,综合金融服务,
5644,008002,0,消费信贷,
5645,008002,0,投资理财,
5646,008002,0,地产开发,
5647,008002,0,房地产开发,
5648,008002,0,其他公用服务,
5649,008002,0,邮政服务业,
5650,008002,0,通讯网络,
5651,008002,0,通讯服务,
5652,008002,0,互联网信息服务,
5653,008002,0,宽带网络服务,
5654,008002,0,游戏营运服务,
5655,008002,0,有线电视网络,
5656,008002,0,通讯设备,
5657,008002,0,通信交换设备,
5658,008002,0,终端产品,
5659,008002,0,计算机设备,
5660,008002,0,整体计算机设备,
5661,008002,0,计算机外围设备,
5662,008002,0,电子产品,
5663,008002,0,半导体产品,
5664,008002,0,电子设备,
5665,008002,0,电子元器件,
5666,008002,0,应用软件,
5667,008002,0,软件开发,
5668,008002,0,软件外包服务,
5669,008002,0,电子商务,
5670,008002,0,其他软件服务,
5671,008002,0,传媒产业,
5672,008002,0,平面媒体,
5673,008002,0,广告,
5674,008002,0,广播电视,
5675,008002,0,影像娱乐,
5676,008002,0,出版,
5677,008002,0,其他传媒产业,
5678,008002,0,文体产业,
5679,008002,0,文化产业,
5680,008002,0,体育产业,
5681,008002,0,其他文体产业,
5682,008002,0,综合业务,
5683,008002,0,工业综合,
5684,008002,0,商业综合,
5685,008002,0,投资控股,
5686,008001,0,塑料丝、绳及编织品制,
5687,008001,0,餐饮业,
5688,008001,0,传播与文化产业,
5689,008001,0,医药、生物制品,
5690,008001,0,日用金属制品业,
5691,008003,0,采掘,
5692,008003,0,餐饮旅游,
5693,008003,0,电子元器件,
5694,008003,0,房地产,
5695,008003,0,纺织服装,
5696,008003,0,公用事业,
5697,008003,0,黑色金属,
5698,008003,0,化工,
5699,008003,0,机械设备,
5700,008003,0,家用电器,
5701,008003,0,建筑建材,
5702,008003,0,交通运输,
5703,008003,0,交运设备,
5704,008003,0,金融服务,
5705,008003,0,农林牧渔,
5706,008003,0,轻工制造,
5707,008001,0,电工器械制造业,
5708,008001,0,日用电器制造业,
5709,008001,0,照明器具制造业,
5710,008001,0,其他电器机械制造业,
5711,008001,0,输配电及控制设备制造,
5712,008001,0,电器机械修理业,
5713,008001,0,仪器仪表及文化、办公,
5714,008001,0,通用仪器仪表制造业,
5715,008001,0,专用仪器仪表制造业,
5716,008001,0,电子测量仪器制造业,
5717,008001,0,计量器具制造业,
5718,008001,0,文化、办公用机械制造,
5719,008001,0,钟表制造业,
5720,008001,0,其他仪器仪表制造业,
5721,008001,0,医药制造业,
5722,008001,0,化学药品原药制造业,
5723,008001,0,中药材及中成药加工业,
5724,008001,0,生物药品业,
5725,008001,0,生物药品制造业,
5726,008001,0,其他制造业,
5727,008001,0,电力生产业,
5728,008001,0,电力供应业,
5729,008001,0,蒸汽、热水的生产和供,
5730,008001,0,煤气生产业,
5731,008001,0,煤气供应业,
5732,008001,0,自来水生产业,
5733,008001,0,自来水供应业,
5734,008001,0,建筑业,
5735,008001,0,土木工程建筑业,
5736,008001,0,矿山建筑业,
5737,008001,0,堤坝、电站、码头建筑,
5738,008001,0,其他土木工程建筑业,
5739,008001,0,装修装饰业,
5740,008001,0,交通运输、仓储业,
5741,008001,0,铁路运输业,
5742,008001,0,汽车运输业,
5743,008001,0,管道运输业,
5744,008001,0,水上运输业,
5745,008001,0,远洋运输业,
5746,008001,0,内河、内湖运输业,
5747,008001,0,航空运输业,
5748,008001,0,航空客货运输业,
5749,008001,0,交通运输辅助业,
5750,008001,0,公路管理及养护业,
5751,008001,0,港口业,
5752,008001,0,装卸搬运业,
5753,008001,0,其他交通运输辅助业,
5754,008001,0,仓储业,
5755,008001,0,五金、交电、化工批发,
5756,008001,0,能源、材料和机械电子,
5757,008001,0,木材批发业,
5758,008001,0,矿产品批发业,
5759,008001,0,汽车、摩托车及零配件,
5760,008001,0,其他批发业,
5761,008001,0,纺织品、服装、鞋帽零,
5762,008001,0,五金、交电、化工零售,
5763,008001,0,房地产咨询业,
5764,008001,0,市内公共交通业,
5765,008001,0,专业、科研服务业,
5766,008001,0,会计、统计、审计咨询,
5767,008001,0,管理、科技咨询服务业,
5768,008001,0,其他专业、科研服务业,
5769,008001,0,其他社会服务业,
5770,008001,0,软件出版业,
5771,008001,0,声像业,
5772,008001,0,广播电影电视业,
5773,008001,0,信息、数据收集服务业,
5774,008001,0,其他传播、文化服务业,
5775,008001,0,电力、煤气及水的生产,
5776,008001,0,林业,
5777,008001,0,家禽饲养业,
5778,008001,0,海洋渔业,
5779,008001,0,农、林、牧、渔服务业,
5780,008001,0,渔业服务业,
5781,008001,0,其他农、林、牧、渔服,
5782,008001,0,石油和天然气开采业,
5783,008001,0,油页岩洗选业,
5784,008001,0,其他黑色金属矿采选业,
5785,008001,0,轻有色金属矿采选业,
5786,008001,0,水产品加工业,
5787,008001,0,食品制造业,
5788,008001,0,罐头食品制造业,
5789,008001,0,调味品制造业,
5790,008001,0,酒精及饮料酒制造业,
5791,008001,0,其他公路运输业,
5792,008001,0,其他饮料制造业,
5793,008001,0,纤维原料初步加工业,
5794,008001,0,服装及其他纤维制品制,
5795,008001,0,其他纤维制品制造业,
5796,008001,0,制革业,
5797,008001,0,羽毛（绒）加工及制品,
5798,008001,0,仪器、仪表及文化、办,
5799,008001,0,化学药品制剂制造业,
5800,008001,0,动物用药品制造业,
5801,008001,0,毛纺织业,
5802,008001,0,丝绢纺织业,
5803,008001,0,其他生物制品业,
5804,008001,0,电力、蒸汽、热水的生,
5805,008001,0,煤气生产和供应业,
5806,008001,0,自来水的生产和供应业,
5807,008001,0,房屋建筑业,
5808,008001,0,铁路、公路、隧道、桥,
5809,008001,0,线路、管道和设备安装,
5810,008001,0,公路运输业,
5811,008003,0,元件Ⅱ,
5812,008003,0,房地产开发Ⅱ,
5813,008003,0,园区开发Ⅱ,
5814,008003,0,纺织,
5815,008003,0,服装Ⅱ,
5816,008003,0,电力,
5817,008003,0,环保Ⅱ,
5818,008003,0,燃气Ⅱ,
5819,008003,0,水务Ⅱ,
5820,008003,0,钢铁,
5821,008003,0,金属制品Ⅱ,
5822,008003,0,化工新材料Ⅱ,
5823,008003,0,化学纤维,
5824,008003,0,化学原料,
5825,008003,0,化学制品,
5826,008003,0,石油化工,
5827,008003,0,塑料Ⅱ,
5828,008003,0,橡胶,
5829,008003,0,电气设备,
5830,008003,0,普通机械,
5831,008003,0,仪器仪表Ⅱ,
5832,008003,0,专用设备,
5833,008003,0,白色家电,
5834,008003,0,视听器材,
5835,008003,0,建筑材料,
5836,008003,0,建筑装饰,
5837,008003,0,港口Ⅱ,
5838,008003,0,公路运输Ⅱ,
5839,008003,0,航空运输Ⅱ,
5840,008003,0,机场Ⅱ,
5841,008003,0,路桥Ⅱ,
5842,008003,0,水路运输Ⅱ,
5843,008003,0,铁路运输Ⅱ,
5844,008003,0,物流Ⅱ,
5845,008003,0,非汽车交运设备,
5846,008003,0,汽车服务,
5847,008003,0,汽车零部件Ⅱ,
5848,008004,0,农林牧渔,
5849,008004,0,食品饮料,
5850,008004,0,纺织和服装,
5851,008004,0,造纸印刷,
5852,008004,0,煤炭开采,
5853,008004,0,石油化工,
5854,008004,0,电子,
5855,008004,0,基础化工,
5856,008004,0,非金属类建材,
5857,008004,0,钢铁,
5858,008004,0,有色金属,
5859,008004,0,家电,
5860,008004,0,汽车和汽车零部件,
5861,008004,0,机械,
5862,008004,0,电力设备与新能源,
5863,008004,0,医药生物,
5864,008004,0,电力、煤气及水等公用,
5865,008004,0,建筑和工程,
5866,008004,0,交通运输仓储,
5867,008004,0,通信,
5868,008004,0,计算机,
5869,008004,0,批发和零售贸易,
5870,008004,0,银行,
5871,008004,0,非银行金融,
5872,008004,0,房地产,
5873,008004,0,社会服务业,
5874,008004,0,传播与文化,
5875,008003,0,宽带网络服务,
5876,008003,0,其它信息服务,
5877,008003,0,有线电视网络,
5878,008003,0,计算机设备Ⅲ,
5879,008003,0,交换设备,
5880,008003,0,通信传输设备,
5881,008003,0,终端设备,
5882,008003,0,化学药,
5883,008003,0,化学原料药,
5884,008003,0,化学制剂,
5885,008003,0,生物制品Ⅲ,
5886,008003,0,医疗服务Ⅲ,
5887,008003,0,医疗器械Ⅲ,
5888,008003,0,医药商业Ⅲ,
5889,008003,0,中药Ⅲ,
5890,008003,0,黄金,
5891,008003,0,申银万国行业分类,
5892,008001,0,农、林、牧、渔、水利,
5893,008001,0,其他畜牧业,
5894,008001,0,渔业,
5895,008001,0,淡水渔业,
5896,008001,0,农业服务业,
5897,008001,0,林业服务业,
5898,008001,0,畜牧兽医服务业,
5899,008001,0,采掘业,
5900,008003,0,汽车整车,
5901,008003,0,保险Ⅱ,
5902,008003,0,信托Ⅱ,
5903,008003,0,银行Ⅱ,
5904,008003,0,证券Ⅱ,
5905,008003,0,林业Ⅱ,
5906,008003,0,农产品加工,
5907,008003,0,农业综合Ⅱ,
5908,008003,0,饲料Ⅱ,
5909,008003,0,渔业,
5910,008003,0,种植业,
5911,008003,0,包装印刷Ⅱ,
5912,008003,0,其他轻工制造Ⅱ,
5913,008003,0,造纸Ⅱ,
5914,008003,0,零售,
5915,008003,0,贸易Ⅱ,
5916,008003,0,食品加工,
5917,008003,0,食品制造,
5918,008003,0,饮料制造,
5919,008001,0,汽车制造业,
5920,008001,0,摩托车制造业,
5921,008001,0,自行车制造业,
5922,008001,0,船舶制造业,
5923,008001,0,其他交通运输设备制造,
5924,008001,0,交通运输设备修理业,
5925,008001,0,轮胎制造业,
5926,008001,0,橡胶制造业,
5927,008001,0,橡胶板、管、带制造业,
5928,008001,0,再生橡胶制造业,
5929,008001,0,橡胶靴鞋制造业,
5930,008001,0,橡胶制品翻修业,
5931,008001,0,其他橡胶制品业,
5932,008001,0,塑料薄膜制造业,
5933,008001,0,泡沫塑料及人造革、合,
5934,008001,0,塑料鞋制造业,
5935,008001,0,日用塑料杂品制造业,
5936,008001,0,其他塑料制造业,
5937,008001,0,广播电视设备制造业,
5938,008001,0,计算机及相关设备制造,
5939,008001,0,电子计算机制造业,
5940,008001,0,计算机修理业,
5941,008001,0,通信服务业,
5942,008001,0,其他通信服务业,
5943,008001,0,计算机应用服务业,
5944,008001,0,计算机软件开发与咨询,
5945,008001,0,计算机网络开发、维护,
5946,008001,0,计算机设备维护咨询业,
5947,008001,0,其他计算机应用服务业,
5948,008001,0,综合类证券公司,
5949,008001,0,期货交易所,
5950,008001,0,期货经纪公司,
5951,008001,0,卫生、保健、护理服务,
5952,008001,0,租赁服务业,
5953,008001,0,艺术业,
5954,008001,0,信息传播服务业,
5955,008001,0,数据处理业,
5956,008001,0,其他信息传播服务,
5957,008001,0,综合类,
5958,008001,0,电机制造业,
5959,008001,0,农业,
5960,008001,0,种植业,
5961,008001,0,其他农业,
5962,008001,0,畜牧业,
5963,008001,0,牲畜饲养放牧业,
5964,008003,0,传媒,
5965,008003,0,计算机应用Ⅱ,
5966,008002,0,选购消费品,
5967,008002,0,商业服务业,
5968,008002,0,医药保健,
5969,008002,0,交通运输,
5970,008002,0,金融,
5971,008002,0,公用事业,
5972,008002,0,原材料,
5973,008002,0,工业用品,
5974,008002,0,能源,
5975,008002,0,日用消费品,
5976,008002,0,地产与施工,
5977,008002,0,信息技术,
5978,008002,0,传媒文化体育,
5979,008002,0,综合,
5980,008001,0,林业,
5981,008001,0,印刷业,
5982,008001,0,日用电子器具制造业,
5983,008001,0,其他电子设备制造业,
5984,008001,0,装修装饰业,
5985,008001,0,铁路运输业,
5986,008001,0,管道运输业,
5987,008001,0,仓储业,
5988,008001,0,其他批发业,
5989,008001,0,商业经纪与代理业,
5990,008001,0,国有控股商业银行,
5991,008001,0,其他传播、文化服务业,
5992,008001,0,餐饮业,
5993,008001,0,旅馆业,
5994,008001,0,旅游业,
5995,008001,0,娱乐服务业,
5996,008001,0,租赁服务业,
5997,008001,0,卫生、保健、护理服务,
5998,008001,0,其他社会服务业,
5999,008001,0,房地产开发与经营业,
6000,008001,0,房地产管理业,
6001,008001,0,金融信托业,
6002,008002,0,个人用品,
6003,008001,0,信息技术业,
6004,008001,0,通信设备制造业,
6005,008001,0,批发和零售贸易,
6006,008001,0,食品、饮料、烟草批发,
6007,008001,0,纺织品、服装、鞋帽批,
6008,008001,0,日用百货批发业,
6009,008001,0,日用杂品批发业,
6010,008001,0,药品及医疗器械批发业,
6011,008001,0,能源批发业,
6012,008001,0,化工材料批发业,
6013,008001,0,建筑材料批发业,
6014,008001,0,金属材料批发业,
6015,008001,0,机械、电子设备批发业,
6016,008001,0,再生物资回收批发业,
6017,008001,0,零售业,
6018,008001,0,食品、饮料、烟草零售,
6019,008001,0,日用百货零售业,
6020,008001,0,日用杂品零售业,
6021,008001,0,药品及医疗器械零售业,
6022,008001,0,图书报刊零售业,
6023,008001,0,其他零售业,
6024,008001,0,商业经纪与代理业,
6025,008001,0,金融、保险业,
6026,008001,0,银行业,
6027,008001,0,政策性银行,
6028,008001,0,合作银行,
6029,008001,0,其他商业银行,
6030,008001,0,保险业,
6031,008001,0,人寿保险业,
6032,008001,0,财产保险业,
6033,008001,0,再保险业,
6034,008001,0,其他保险业,
6035,008001,0,证券、期货业,
6036,008001,0,证券交易所,
6037,008001,0,证券经纪公司,
6038,008001,0,其他证券、期货业,
6039,008001,0,金融信托业,
6040,008001,0,基金业,
6041,008001,0,其他金融业,
6042,008001,0,房地产业,
6043,008001,0,房地产开发与经营业,
6044,008001,0,房地产管理业,
6045,008001,0,房地产中介服务业,
6046,008001,0,房地产经纪业,
6047,008001,0,房地产评估业,
6048,008001,0,其他房地产中介服务业,
6049,008001,0,社会服务业,
6050,008001,0,公共设施服务业,
6051,008001,0,其他公共设施服务业,
6052,008001,0,邮政服务业,
6053,008001,0,法律服务业,
6054,008001,0,广告业,
6055,008001,0,建筑、工程咨询服务业,
6056,008001,0,专业设计服务业,
6057,008001,0,社会调查业,
6058,008001,0,科研开发服务业,
6059,008001,0,旅馆业,
6060,008001,0,旅游业,
6061,008001,0,娱乐服务业,
6062,008001,0,出版业,
6063,008001,0,书、报、杂志、资料出,
6064,008001,0,其他出版业,
6065,008001,0,声乐制品业,
6066,008001,0,影像制品业,
6067,008001,0,广播,
6068,008001,0,电影,
6069,008001,0,电视,
6070,008001,0,煤炭采选业,
6071,008001,0,煤炭开采业,
6072,008001,0,煤炭洗选业,
6073,008001,0,天然原油开采业,
6074,008001,0,天然气开采业,
6075,008001,0,黑色金属矿采选业,
6076,008001,0,铁矿采选业,
6077,008001,0,有色金属矿采选业,
6078,008001,0,重有色金属矿采选业,
6079,008001,0,贵金属矿采选业,
6080,008001,0,稀有稀土金属矿采选业,
6081,008001,0,非金属矿采选业,
